-2.28E-15,-1.02E-16,6.67E-16,9.65E-16,8.10E-16,2.84E-16,-3.59E-16,-7.78E-16,-7.61E-16,-3.71E-16,1.02E-16,3.65E-16,3.39E-16,1.90E-16,1.41E-16,2.44E-16,3.26E-16,1.62E-16,-2.74E-16,-7.22E-16,-8.17E-16,-3.95E-16,3.27E-16,8.81E-16,8.90E-16,3.57E-16,-3.37E-16,-7.23E-16,-5.93E-16,-1.20E-16,3.06E-16,3.97E-16,1.65E-16,-1.32E-16,-2.36E-16,-8.96E-17,1.43E-16,2.44E-16,1.25E-16,-1.11E-16,-2.70E-16,-2.26E-16,-1.05E-17,2.24E-16,3.19E-16,2.16E-16,-2.27E-17,-2.58E-16,-3.58E-16,-2.64E-16,-2.72E-17,2.20E-16,3.34E-16,2.51E-16,3.51E-17,-1.59E-16,-1.97E-16,-7.41E-17,7.81E-17,1.02E-16,-3.85E-17,-2.09E-16,-2.15E-16,1.31E-17,3.21E-16,4.35E-16,2.02E-16,-2.45E-16,-5.59E-16,-4.53E-16,3.29E-17,5.33E-16,6.33E-16,2.24E-16,-3.84E-16,-7.02E-16,-4.63E-16,1.43E-16,6.18E-16,5.76E-16,6.76E-17,-4.62E-16,-5.55E-16,-1.39E-16,4.11E-16,5.95E-16,2.29E-16,-3.89E-16,-7.29E-16,-4.87E-16,1.55E-16,6.83E-16,6.80E-16,1.76E-16,-3.98E-16,-5.83E-16,-2.80E-16,1.96E-16,4.11E-16,1.98E-16,-2.14E-16,-4.22E-16,-2.19E-16,2.21E-16,5.09E-16,3.81E-16,-6.53E-17,-4.62E-16,-4.90E-16,-1.40E-16,2.89E-16,4.59E-16,2.63E-16,-1.05E-16,-3.43E-16,-2.91E-16,-4.15E-17,1.79E-16,2.13E-16,9.14E-17,-3.78E-17,-6.06E-17,4.35E-18,5.02E-17,3.85E-18,-9.95E-17,-1.57E-16,-1.03E-16,2.51E-17,1.28E-16,1.40E-16,7.86E-17,1.80E-17,1.85E-18,4.62E-18,-2.90E-17,-1.08E-16,-1.69E-16,-1.31E-16,1.47E-17,1.77E-16,2.34E-16,1.38E-16,-4.01E-17,-1.65E-16,-1.57E-16,-4.92E-17,4.83E-17,5.91E-17,4.75E-18,-2.82E-17,1.39E-17,9.02E-17,1.05E-16,8.22E-18,-1.36E-16,-1.99E-16,-1.02E-16,9.57E-17,2.38E-16,2.04E-16,1.38E-17,-1.79E-16,-2.23E-16,-9.52E-17,8.06E-17,1.50E-16,6.75E-17,-6.94E-17,-1.15E-16,-1.72E-17,1.32E-16,1.81E-16,6.45E-17,-1.30E-16,-2.35E-16,-1.55E-16,4.62E-17,1.99E-16,1.78E-16,1.19E-17,-1.43E-16,-1.47E-16,-5.78E-18,1.41E-16,1.45E-16,-6.60E-18,-1.78E-16,-2.02E-16,-3.70E-17,1.89E-16,2.81E-16,1.49E-16,-1.15E-16,-3.02E-16,-2.65E-16,-3.31E-17,2.11E-16,2.84E-16,1.49E-16
-0.023977272,-0.003957916,0.002987402,0.007042281,0.008774173,0.007858255,0.004347167,-0.000770052,-0.005576731,-0.007941454,-0.006661477,-0.00233423,0.002750997,0.005839534,0.005378278,0.002006826,-0.001880193,-0.003764581,-0.002699579,0.0001483,0.002486287,0.002640327,0.000729176,-0.001586352,-0.002503923,-0.001476965,0.000478724,0.001730778,0.001383197,-7.84E-05,-0.001314002,-0.001306265,-0.000168857,0.001050674,0.00132895,0.000523234,-0.000585511,-0.001034595,-0.000514377,0.000423552,0.000914291,0.000553842,-0.000286479,-0.000843587,-0.000658641,4.48E-05,0.000608714,0.000551749,-1.93E-05,-0.000547496,-0.000553307,-5.67E-05,0.000473897,0.000569343,0.00017918,-0.000311054,-0.000454337,-0.000147995,0.000295921,0.000458657,0.000200611,-0.000228195,-0.000436943,-0.000256124,0.000121821,0.000338558,0.000205639,-0.000133225,-0.000351822,-0.000249851,7.00E-05,0.000311127,0.000264242,-6.14E-06,-0.000235281,-0.000211846,3.03E-05,0.000255411,0.00025265,2.97E-05,-0.000204182,-0.000239997,-6.11E-05,0.000151039,0.000193903,3.27E-05,-0.000174698,-0.000232496,-8.99E-05,0.000117591,0.000201364,9.61E-05,-8.55E-05,-0.000165325,-6.88E-05,0.000109866,0.000201718,0.000123101,-4.98E-05,-0.000157788,-0.000109642,3.63E-05,0.000133176,8.63E-05,-5.97E-05,-0.000167304,-0.000137745,-1.53E-06,0.000114581,0.000109078,-1.05E-06,-0.000101247,-9.08E-05,2.26E-05,0.000133482,0.00013992,3.88E-05,-7.49E-05,-9.98E-05,-2.32E-05,7.14E-05,8.63E-05,2.96E-06,-0.000102796,-0.000134023,-6.41E-05,4.07E-05,8.62E-05,3.93E-05,-4.43E-05,-7.56E-05,-1.87E-05,7.65E-05,0.00012302,7.92E-05,-1.35E-05,-7.20E-05,-5.02E-05,1.96E-05,6.07E-05,2.67E-05,-5.44E-05,-0.000108239,-8.49E-05,-5.21E-06,6.02E-05,5.86E-05,2.73E-06,-4.40E-05,-3.01E-05,3.45E-05,8.91E-05,8.08E-05,1.43E-05,-5.29E-05,-6.56E-05,-2.15E-05,2.93E-05,3.37E-05,-1.29E-05,-6.39E-05,-6.69E-05,-1.46E-05,4.86E-05,6.86E-05,3.20E-05,-2.29E-05,-4.38E-05,-1.42E-05,3.25E-05,4.70E-05,1.24E-05,-3.98E-05,-5.97E-05,-2.69E-05,3.05E-05,6.25E-05,4.40E-05,-3.32E-06,-3.37E-05,-2.16E-05,1.43E-05,3.11E-05,4.34E-06,-4.73E-05,-7.84E-05,-5.95E-05,-3.85E-06,4.52E-05,5.47E-05,3.05E-05,8.23E-06,1.62E-05,4.66E-05,6.29E-05,3.61E-05,-2.58E-05,-8.24E-05,-9.60E-05,-6.41E-05
-0.044917062,-0.0075065,0.005486604,0.013147711,0.016519766,0.014924093,0.008371267,-0.001331776,-0.010549009,-0.01515952,-0.012777962,-0.00448824,0.005315178,0.011285025,0.010376344,0.00381012,-0.003753647,-0.007396991,-0.00526997,0.000336037,0.004919933,0.005199601,0.001421427,-0.003135803,-0.004923282,-0.002876023,0.000988473,0.003444396,0.002731498,-0.00017567,-0.002619536,-0.002591639,-0.000329123,0.002084704,0.002623922,0.001015329,-0.001183815,-0.002063653,-0.001017529,0.000851097,0.001822724,0.001100167,-0.000571701,-0.001673903,-0.001298295,0.000104348,0.00122231,0.001101081,-4.13E-05,-0.001093268,-0.00110185,-0.00011115,0.000943127,0.001128007,0.000346835,-0.000629451,-0.000910802,-0.000295906,0.000590492,0.00091375,0.00039808,-0.000455696,-0.000868352,-0.000504182,0.000250642,0.000681073,0.000413051,-0.000264557,-0.000700386,-0.00049616,0.000141361,0.000620032,0.000523354,-1.80E-05,-0.000474897,-0.000426454,5.82E-05,0.000507533,0.000501503,5.67E-05,-0.000408388,-0.000477245,-0.00011797,0.000306042,0.000390911,6.83E-05,-0.000346014,-0.000461016,-0.000176344,0.000236792,0.00040189,0.000189556,-0.000174156,-0.000333676,-0.000140554,0.000216292,0.000399346,0.000242181,-0.00010234,-0.000316269,-0.000218044,7.50E-05,0.000269056,0.000175472,-0.000115931,-0.000330449,-0.000271111,5.24E-07,0.00023106,0.000218142,-3.56E-06,-0.000204773,-0.00018446,4.18E-05,0.000262748,0.000275214,7.34E-05,-0.000152561,-0.00020065,-4.57E-05,0.000144699,0.000175416,9.41E-06,-0.000201299,-0.000263252,-0.000123688,8.48E-05,0.000174145,7.84E-05,-9.02E-05,-0.000153956,-4.11E-05,0.000148597,0.000241185,0.000153795,-3.06E-05,-0.000145878,-0.000100343,4.09E-05,0.000124329,5.73E-05,-0.000104386,-0.000211803,-0.000165376,-7.17E-06,0.00012204,0.000116812,3.41E-06,-9.11E-05,-6.40E-05,6.49E-05,0.000174304,0.00015821,2.64E-05,-0.000106418,-0.000130114,-4.05E-05,6.17E-05,7.08E-05,-2.28E-05,-0.00012539,-0.000132317,-2.87E-05,9.66E-05,0.00013552,6.17E-05,-4.79E-05,-8.90E-05,-2.90E-05,6.52E-05,9.48E-05,2.58E-05,-7.85E-05,-0.000118595,-5.35E-05,6.03E-05,0.000123352,8.57E-05,-9.03E-06,-6.91E-05,-4.38E-05,2.95E-05,6.47E-05,1.23E-05,-9.01E-05,-0.000152363,-0.000115428,-5.96E-06,8.98E-05,0.000106163,5.55E-05,9.79E-06,2.57E-05,8.78E-05,0.000122835,7.23E-05,-4.82E-05,-0.000158332,-0.000183791,-0.000119814
-0.060497977,-0.010327361,0.007130211,0.017600924,0.022444183,0.020581432,0.011817499,-0.001525782,-0.014446164,-0.021089362,-0.017925506,-0.006326605,0.007538593,0.016021796,0.014695725,0.005256478,-0.005604784,-0.010783997,-0.007605262,0.000592499,0.007254088,0.007608787,0.002045495,-0.004618251,-0.007189291,-0.004135017,0.001552025,0.005124191,0.004014856,-0.000307287,-0.003908345,-0.003837422,-0.000472638,0.003088997,0.003857472,0.001451521,-0.001804194,-0.003081369,-0.001499477,0.001285904,0.002719866,0.001632003,-0.000855271,-0.002480476,-0.001903801,0.000189976,0.001843959,0.001645236,-6.86E-05,-0.001635861,-0.001641363,-0.000161169,0.001404218,0.00166754,0.000493909,-0.000960649,-0.001370494,-0.000443138,0.00088285,0.001362317,0.000589624,-0.000682164,-0.001289908,-0.000737829,0.000391802,0.001030276,0.000623179,-0.000392812,-0.001043177,-0.000736014,0.000215419,0.000925011,0.000773301,-4.00E-05,-0.000722002,-0.000645626,8.20E-05,0.000753947,0.000743575,7.89E-05,-0.000612658,-0.000709568,-0.000167443,0.000467963,0.000593176,0.000108514,-0.000511514,-0.00068253,-0.000256565,0.000358855,0.000600886,0.000278281,-0.00026852,-0.000507214,-0.000217279,0.000316822,0.000589827,0.000354163,-0.000159755,-0.000475926,-0.000324199,0.00011788,0.000409604,0.000269626,-0.000166256,-0.000486365,-0.000396789,8.89E-06,0.000350844,0.000327117,-8.68E-06,-0.000312261,-0.0002829,5.50E-05,0.000384708,0.000402419,0.000100636,-0.000235153,-0.000303117,-6.69E-05,0.000221288,0.000269163,2.19E-05,-0.000292372,-0.000384123,-0.000175285,0.000134804,0.00026489,0.000117134,-0.000139002,-0.000237051,-6.96E-05,0.0002131,0.000350897,0.000220217,-5.40E-05,-0.000223041,-0.000150406,6.52E-05,0.000193057,9.44E-05,-0.000146723,-0.000307235,-0.000238307,-3.43E-06,0.000186528,0.000174355,5.04E-07,-0.000143878,-0.00010467,8.82E-05,0.000252591,0.000229794,3.48E-05,-0.000160923,-0.000192676,-5.52E-05,9.97E-05,0.000113493,-2.76E-05,-0.000182835,-0.000195081,-4.20E-05,0.000143339,0.000199561,8.77E-05,-7.65E-05,-0.000136819,-4.49E-05,9.81E-05,0.000143853,4.10E-05,-0.000115357,-0.000176017,-7.98E-05,8.89E-05,0.000181234,0.000123234,-1.90E-05,-0.000107595,-6.70E-05,4.63E-05,0.000102361,2.67E-05,-0.000125281,-0.000218566,-0.000165127,-4.97E-06,0.000133124,0.000151821,7.10E-05,-3.29E-07,2.36E-05,0.000119567,0.000177473,0.000108672,-6.44E-05,-0.000223122,-0.00025725,-0.000160887
-0.06788747,-0.0120181,0.007484225,0.019530594,0.025563985,0.024052197,0.014354951,-0.001157401,-0.016672244,-0.025011782,-0.021567851,-0.007689231,0.009206149,0.019632561,0.017952561,0.006163713,-0.007389221,-0.013757623,-0.00955885,0.000951082,0.00941512,0.009766237,0.002555967,-0.00599197,-0.009207514,-0.005171509,0.002194867,0.006741042,0.005188264,-0.000494136,-0.00516586,-0.005014007,-0.000585571,0.004046521,0.004992341,0.001799121,-0.002456762,-0.004076747,-0.001944577,0.001732472,0.003596688,0.002137783,-0.001138051,-0.003249624,-0.002454958,0.000316174,0.002476162,0.002178586,-0.00010598,-0.00217314,-0.002165056,-0.000202617,0.001853116,0.002176847,0.000608695,-0.001310947,-0.001833463,-0.000587663,0.001172346,0.001800119,0.000770901,-0.000907641,-0.001696077,-0.000948838,0.000551825,0.001388786,0.000836159,-0.000517183,-0.001377049,-0.000965316,0.000294106,0.001223963,0.001008844,-7.76E-05,-0.000980071,-0.000870821,0.000100472,0.000991905,0.000975003,9.34E-05,-0.0008171,-0.000934109,-0.000205366,0.000640233,0.000802797,0.000155186,-0.000668575,-0.000893339,-0.000327093,0.000485362,0.000797368,0.000359564,-0.000371486,-0.000688214,-0.000300947,0.000408867,0.000769581,0.000455253,-0.000224633,-0.000637241,-0.000426708,0.000167096,0.000556989,0.000370817,-0.000208078,-0.000631551,-0.000510814,2.69E-05,0.000475544,0.000435755,-1.79E-05,-0.000425625,-0.000388247,5.97E-05,0.000495896,0.000517467,0.000116803,-0.000325101,-0.000407923,-8.61E-05,0.000302819,0.000369716,4.31E-05,-0.000372523,-0.000492506,-0.000214868,0.000193796,0.000359813,0.000155227,-0.00019221,-0.000327119,-0.000107347,0.000266434,0.000448026,0.000274398,-8.70E-05,-0.000305074,-0.00020023,9.41E-05,0.000269338,0.000141179,-0.0001778,-0.000390582,-0.000299861,8.89E-06,0.000255045,0.000230813,-7.84E-06,-0.000204952,-0.000155168,0.000101054,0.000320655,0.000292618,3.73E-05,-0.000216946,-0.00025227,-6.35E-05,0.000145987,0.000164705,-2.48E-05,-0.00023425,-0.000253904,-5.41E-05,0.000188347,0.000259195,0.000107914,-0.000110576,-0.000188435,-6.24E-05,0.000131621,0.000194895,5.91E-05,-0.00014924,-0.000231152,-0.000105472,0.000115644,0.000234697,0.000154533,-3.54E-05,-0.000150892,-9.18E-05,6.54E-05,0.000146212,5.04E-05,-0.00014897,-0.000273083,-0.00020534,8.32E-07,0.000174799,0.000188916,7.22E-05,-2.79E-05,3.99E-06,0.000137156,0.000224088,0.000145202,-7.17E-05,-0.000271198,-0.000309161,-0.000179881
-0.066341162,-0.012443754,0.006464615,0.018710941,0.025586253,0.025076183,0.015854122,-0.000175558,-0.017025348,-0.026674371,-0.023523293,-0.008543605,0.010205287,0.021938358,0.020004693,0.006493737,-0.009043132,-0.016212352,-0.011056664,0.001415189,0.011349205,0.011609138,0.002926236,-0.00723501,-0.010930788,-0.005949912,0.002918867,0.008268883,0.006222518,-0.000746066,-0.006378698,-0.006099397,-0.000656358,0.004950306,0.006010548,0.002044211,-0.003141672,-0.005038691,-0.002341474,0.002192973,0.004445721,0.002608073,-0.00142299,-0.00397569,-0.002942742,0.00048795,0.003116731,0.002694923,-0.000157539,-0.002703735,-0.002667798,-0.000231542,0.00228907,0.002651263,0.000686636,-0.001681303,-0.002297032,-0.000726241,0.001459611,0.002224703,0.000938758,-0.001133074,-0.002084789,-0.001133953,0.000732505,0.001755839,0.001049929,-0.000638756,-0.001700966,-0.001181831,0.000378836,0.001516251,0.001227892,-0.000132596,-0.001249278,-0.001100893,0.000114573,0.001221081,0.001194266,9.85E-05,-0.001021851,-0.001149666,-0.000230265,0.000823431,0.001019255,0.000207506,-0.000817201,-0.001092428,-0.000386636,0.000616863,0.000990779,0.000432313,-0.000483754,-0.000876555,-0.000391029,0.000492559,0.000937932,0.000544343,-0.000297727,-0.000800117,-0.000524846,0.000223354,0.000711324,0.000478734,-0.000241553,-0.000765556,-0.00061225,5.53E-05,0.000605384,0.000543658,-3.17E-05,-0.000545106,-0.000500374,5.60E-05,0.000595992,0.00061957,0.000121016,-0.000422846,-0.000514941,-0.000102755,0.000389592,0.000477098,7.29E-05,-0.000441491,-0.000587726,-0.000241605,0.000262311,0.000458994,0.00019237,-0.000250135,-0.000424318,-0.000154232,0.00030834,0.000531977,0.000315559,-0.000129992,-0.000392179,-0.00024961,0.000127778,0.000353466,0.000197848,-0.000197323,-0.000461317,-0.000349349,3.04E-05,0.000327808,0.00028599,-2.20E-05,-0.00027478,-0.000215869,0.000103096,0.000378071,0.000346168,3.37E-05,-0.00027459,-0.000308622,-6.48E-05,0.000201072,0.000224768,-1.42E-05,-0.000279425,-0.000308574,-6.47E-05,0.000231487,0.000314052,0.000121782,-0.000150635,-0.000244068,-8.13E-05,0.000165828,0.000248112,8.01E-05,-0.000179958,-0.000283706,-0.000130172,0.000140688,0.000283489,0.000179076,-5.88E-05,-0.000199417,-0.000118454,8.67E-05,0.000196421,8.40E-05,-0.000160574,-0.000315147,-0.000235283,1.20E-05,0.000214949,0.000217078,5.84E-05,-7.41E-05,-3.42E-05,0.000139624,0.00026203,0.000181649,-6.98E-05,-0.000301645,-0.00033817,-0.000175304
-0.056347616,-0.011625907,0.00419538,0.015297391,0.022623854,0.023695707,0.016301531,0.00138507,-0.015534601,-0.026096944,-0.023816062,-0.008930633,0.010483822,0.022899397,0.020850936,0.006292657,-0.01049122,-0.018079288,-0.012067756,0.001969458,0.013012921,0.013096948,0.003141317,-0.008335678,-0.012338363,-0.006461552,0.003711754,0.009682746,0.007097274,-0.001066227,-0.007533546,-0.007075544,-0.0006748,0.005798691,0.006904711,0.002183475,-0.003853153,-0.005955711,-0.002681105,0.002668119,0.00526008,0.003034448,-0.001714182,-0.004657369,-0.003364292,0.00070494,0.003760656,0.003187523,-0.000227215,-0.003226596,-0.00314523,-0.000244008,0.002713137,0.003089646,0.000727161,-0.002069602,-0.002756862,-0.000854855,0.001745992,0.002634529,0.001090634,-0.001359926,-0.002455869,-0.001292663,0.000932958,0.002128683,0.001261105,-0.000759719,-0.002015047,-0.001384314,0.000470746,0.001802035,0.001430083,-0.00020471,-0.001527892,-0.001333163,0.000126678,0.001442509,0.001401128,9.39E-05,-0.001227059,-0.001355937,-0.000242146,0.001016513,0.001240504,0.00026324,-0.00095889,-0.001280276,-0.000435121,0.000753323,0.001180776,0.00049632,-0.000604764,-0.001070729,-0.000485541,0.000569592,0.001095848,0.000621819,-0.000378752,-0.000964109,-0.000618241,0.000286451,0.000871547,0.000591684,-0.000268412,-0.00088966,-0.000701866,9.36E-05,0.00073979,0.000650316,-5.03E-05,-0.000669992,-0.000617866,4.56E-05,0.000686472,0.000709796,0.000114066,-0.000527681,-0.000623563,-0.000116718,0.00048115,0.000590126,0.000109808,-0.000500865,-0.000671073,-0.000256482,0.000339541,0.000561783,0.000228267,-0.000312458,-0.000527626,-0.000208777,0.000340455,0.000604174,0.000344799,-0.000182315,-0.000483755,-0.000298296,0.000166091,0.000444496,0.000262948,-0.000206901,-0.000520872,-0.000387852,6.03E-05,0.00040439,0.000339804,-4.17E-05,-0.000352456,-0.000285453,9.58E-05,0.000426084,0.000391297,2.43E-05,-0.000333731,-0.000361889,-5.95E-05,0.000264182,0.000292662,3.14E-06,-0.000319153,-0.000359494,-7.40E-05,0.000272947,0.000364424,0.000129679,-0.000196244,-0.000303305,-0.0001014,0.00020087,0.000303394,0.000103772,-0.000207728,-0.000333703,-0.000153734,0.000164383,0.000328059,0.000197304,-8.88E-05,-0.000252918,-0.000146956,0.00010996,0.000252177,0.00012621,-0.000161337,-0.000345817,-0.000255606,2.84E-05,0.000254036,0.000237319,3.09E-05,-0.000136995,-8.92E-05,0.000128269,0.000291866,0.000217696,-5.96E-05,-0.000316217,-0.000346302,-0.000149093
-0.038410388,-0.009560111,0.000831749,0.009452877,0.01676088,0.019901864,0.015641937,0.003486065,-0.012190063,-0.023240922,-0.022429727,-0.008894789,0.00994343,0.022415834,0.020452905,0.005613293,-0.011614708,-0.019238364,-0.012532994,0.00259098,0.01433092,0.014157745,0.003175614,-0.009269459,-0.01338729,-0.006684521,0.004556496,0.01094051,0.007776604,-0.001460823,-0.008607424,-0.007911217,-0.000624253,0.006586296,0.007658609,0.002208038,-0.004583149,-0.006808552,-0.002947769,0.003159137,0.006027734,0.003402505,-0.002017757,-0.005290627,-0.003712541,0.000968293,0.004400353,0.003645262,-0.000321539,-0.003739637,-0.003589659,-0.000233473,0.003126276,0.003488682,0.000727874,-0.002473305,-0.003206186,-0.000967056,0.002033391,0.003026579,0.00122199,-0.001590396,-0.002808241,-0.001423066,0.001152644,0.002503363,0.001464456,-0.000883314,-0.002319008,-0.001570268,0.000571828,0.002081242,0.00161413,-0.000294156,-0.001813677,-0.00156366,0.000140254,0.001657393,0.001594685,7.82E-05,-0.00143294,-0.001552035,-0.000240456,0.001218311,0.001463639,0.000319164,-0.001095597,-0.001457116,-0.000471963,0.000894881,0.001366672,0.000550888,-0.000734043,-0.001268692,-0.000581675,0.000642238,0.001244333,0.000687777,-0.000467602,-0.001128573,-0.00070611,0.000356377,0.001036294,0.000707317,-0.000290991,-0.001005375,-0.000780324,0.000141408,0.000878067,0.000754891,-7.38E-05,-0.000799437,-0.000738806,3.06E-05,0.000769157,0.000789259,9.67E-05,-0.00063882,-0.000732921,-0.000127498,0.000577003,0.000707247,0.000151658,-0.000552644,-0.000744,-0.000260495,0.000424617,0.000667333,0.0002624,-0.000378889,-0.000635746,-0.000268994,0.000364851,0.000666283,0.000363293,-0.000243039,-0.000579068,-0.000345866,0.00020874,0.000541282,0.00033463,-0.000208568,-0.000570959,-0.000416555,9.79E-05,0.0004843,0.000392071,-6.65E-05,-0.000436921,-0.000362275,8.09E-05,0.0004662,0.000428956,9.68E-06,-0.000394252,-0.000412194,-4.82E-05,0.000334432,0.000367139,2.60E-05,-0.000354414,-0.000407116,-8.20E-05,0.000312973,0.000410597,0.000131912,-0.000247006,-0.000365645,-0.000122194,0.000236962,0.000360623,0.000129872,-0.000232807,-0.000381118,-0.000175818,0.000187246,0.000368927,0.000209659,-0.000125184,-0.000311154,-0.000177316,0.000134635,0.00031249,0.000175725,-0.000152746,-0.000366301,-0.000266972,5.01E-05,0.000292676,0.000250842,-8.46E-06,-0.000214683,-0.000159077,0.000104578,0.000314202,0.000252883,-4.28E-05,-0.000316977,-0.000335862,-0.000103411
-0.014184344,-0.006366595,-0.003254691,0.001698421,0.008433814,0.013924443,0.013892712,0.006004059,-0.007167026,-0.018273581,-0.019502888,-0.008544669,0.008512997,0.020474987,0.018874556,0.00458774,-0.01225744,-0.019571194,-0.012416773,0.003231627,0.015214021,0.01471914,0.003009485,-0.010009032,-0.014040901,-0.006611577,0.005419199,0.011988231,0.008221746,-0.001931107,-0.009569395,-0.008568999,-0.00048554,0.007308319,0.008257871,0.00211401,-0.005316433,-0.007571638,-0.003123032,0.003665865,0.006732908,0.003694287,-0.002341864,-0.005872497,-0.00398217,0.001275759,0.005023764,0.004053216,-0.000448631,-0.004239978,-0.003991368,-0.000191532,0.003530603,0.003846085,0.000688199,-0.002886963,-0.003634956,-0.001053946,0.002324573,0.003397315,0.001327236,-0.001827573,-0.003141538,-0.001524345,0.00138911,0.002873339,0.001652251,-0.001014416,-0.002613089,-0.00173698,0.000684486,0.002354178,0.001779355,-0.000399934,-0.002102436,-0.001786156,0.000160678,0.001868104,0.001774495,5.00E-05,-0.001639722,-0.001737301,-0.000225368,0.001426244,0.001683851,0.000370119,-0.001230798,-0.001624147,-0.000497143,0.001041322,0.001547644,0.000595618,-0.000870177,-0.001466872,-0.00067481,0.000714447,0.001385706,0.000743256,-0.000563472,-0.001292405,-0.000787607,0.000432589,0.001203028,0.000821665,-0.000313345,-0.001115749,-0.000849542,0.000197271,0.001018771,0.000856171,-0.000102466,-0.000931735,-0.000859863,1.52E-05,0.00084756,0.000860577,7.09E-05,-0.000754483,-0.000841534,-0.000134569,0.000676044,0.000825656,0.000194645,-0.000600619,-0.00080965,-0.00025611,0.000515502,0.000774038,0.000294057,-0.000448649,-0.000746224,-0.000331239,0.000385463,0.000721778,0.000373786,-0.000310057,-0.000676613,-0.000391712,0.000254979,0.00064152,0.000409393,-0.00020623,-0.000615087,-0.00043815,0.000141291,0.00056647,0.000442608,-9.55E-05,-0.000525914,-0.000443083,6.21E-05,0.000501488,0.000461271,-9.12E-06,-0.000455862,-0.000459989,-3.20E-05,0.000409787,0.000445627,5.18E-05,-0.000387149,-0.000452407,-8.87E-05,0.000352126,0.00045343,0.000129489,-0.000301811,-0.000430002,-0.000142895,0.000274329,0.000419385,0.000157563,-0.000255918,-0.000426194,-0.000196047,0.000210156,0.000407256,0.000217392,-0.000166636,-0.000373238,-0.000209294,0.000159979,0.000375427,0.000229644,-0.000138036,-0.000379483,-0.000271305,7.65E-05,0.000331808,0.00026009,-5.60E-05,-0.000302596,-0.000239301,7.21E-05,0.000330749,0.000286614,-2.20E-05,-0.00030845,-0.000312225,-4.35E-05
0.012908941,-0.002453064,-0.007459068,-0.006905429,-0.001264761,0.006546858,0.011328251,0.008691342,-0.001071165,-0.011889524,-0.015555679,-0.008070211,0.006332689,0.017415922,0.016471626,0.003445755,-0.012362889,-0.019148111,-0.011824611,0.003827214,0.015663356,0.01482051,0.00267342,-0.01056446,-0.014348537,-0.006304497,0.006255778,0.012813401,0.008444728,-0.00245861,-0.010408852,-0.009048045,-0.000259239,0.007972191,0.00872045,0.001924101,-0.006034548,-0.008236406,-0.003207494,0.00418358,0.007371416,0.003907106,-0.002690093,-0.00641023,-0.004184358,0.001614901,0.005620854,0.004405894,-0.000609834,-0.004726748,-0.00434882,-0.000116046,0.003929914,0.004168085,0.000616267,-0.003302275,-0.004036517,-0.001111374,0.002621482,0.003747267,0.0014059,-0.002073186,-0.003459251,-0.001601789,0.001635997,0.003232385,0.001819398,-0.001156606,-0.002899513,-0.001885554,0.000808789,0.002622382,0.001928956,-0.000517453,-0.002388903,-0.001995553,0.000192296,0.002078014,0.001942947,1.08E-05,-0.001847386,-0.001913246,-0.000199902,0.001636167,0.001896498,0.000411565,-0.001368534,-0.0017847,-0.000513108,0.001191331,0.001723784,0.000632134,-0.001010166,-0.001661311,-0.00076056,0.000790579,0.001523956,0.000791601,-0.000663971,-0.00145449,-0.000863121,0.000513173,0.001368557,0.000930678,-0.000339918,-0.001225208,-0.000913555,0.000257922,0.001159775,0.000953493,-0.000135245,-0.001064421,-0.000977378,3.65E-06,0.000926396,0.000928317,4.06E-05,-0.000871738,-0.000947904,-0.000138113,0.0007764,0.00094202,0.00023439,-0.000649722,-0.000872991,-0.000247805,0.000608713,0.000879859,0.00032295,-0.0005202,-0.00085588,-0.0003911,0.000407392,0.00077586,0.000380986,-0.000379703,-0.000774242,-0.000435508,0.000303238,0.00074195,0.000482735,-0.000205026,-0.000658379,-0.00045711,0.00018725,0.000649229,0.000491576,-0.000126688,-0.000615965,-0.000523432,4.40E-05,0.000536358,0.000491722,-3.00E-05,-0.000518021,-0.000506331,-1.34E-05,0.000486873,0.000524392,7.70E-05,-0.000420036,-0.00049691,-9.43E-05,0.000391268,0.00049465,0.000124583,-0.000358514,-0.000494709,-0.000162641,0.000312905,0.000478813,0.00018552,-0.000278388,-0.000469794,-0.000214468,0.000234049,0.000444891,0.000222948,-0.000210675,-0.000437227,-0.000242143,0.000185098,0.000438337,0.000283837,-0.000122166,-0.000390239,-0.000272387,0.000105701,0.000372249,0.000268632,-0.000105754,-0.000393416,-0.000322466,3.69E-05,0.000344801,0.00031864,-1.31E-06,-0.000297711,-0.000284319,2.15E-05
